93c7a1d505c3272aed983e181444692c188f74ea;Paranormal Activity 4 2012 EXTRAS 720p BluRay x264 PublicHD;/93c7a1d505c3272aed983e181444692c188f74ea;3;Wed, 16 Jan 2013 17:00:02;1241;1;0
ce83bef2b75a3cdd08e7f1e133dfd1a5d2978781;El Gringo 2012 1080p BluRay x264 ROOR;/ce83bef2b75a3cdd08e7f1e133dfd1a5d2978781;3;Wed, 16 Jan 2013 18:56:01;4825;1;0
ce9b0d559a9d71f7533488ad8945480f0f647a22;El Gringo 2012 480p BRRip XviD AC3 NYDIC;/ce9b0d559a9d71f7533488ad8945480f0f647a22;3;Wed, 16 Jan 2013 19:00:20;1400;1;0
1834d2c2e5d474aa6c5a45301f7236c4f8fa8a81;Rebel 2012 Telugu Movie 1CD DVDRip AAC 5 1;/1834d2c2e5d474aa6c5a45301f7236c4f8fa8a81;3;Thu, 17 Jan 2013 06:00:12;745;1;0
23056c606320fae5fc1f6d1a3e610d357cda33ab;jack reacher 2012 TS x264 AAC IsSuEs;/23056c606320fae5fc1f6d1a3e610d357cda33ab;3;Thu, 17 Jan 2013 21:20:02;815;1;0
71be0a681995607345ed88a386d2fc4d6f54bc18;Life of Pi 2012 DvDScr XviD Feel Free;/71be0a681995607345ed88a386d2fc4d6f54bc18;3;Fri, 18 Jan 2013 19:08:01;1587;1;0
9070f19da655451c182793a8c6ae3f1d74374f6c;Here Comes the Boom 2012 BRRIP XVID AC3 PULSAR;/9070f19da655451c182793a8c6ae3f1d74374f6c;3;Fri, 18 Jan 2013 20:13:01;1747;1;0
c152887f25d9a566fab9ea40efd282e2b3c607a6;Life of Pi 2012 DVDSCR XViD AC3 LEGi0N;/c152887f25d9a566fab9ea40efd282e2b3c607a6;3;Sat, 19 Jan 2013 07:10:00;1969;1;0
2c16261b9d1f92b26a41f35332e807d3f0f0dfdc;The Dictator 2012 BRRip XviD AC3 MAGNAT;/2c16261b9d1f92b26a41f35332e807d3f0f0dfdc;3;Sat, 19 Jan 2013 07:49:00;763;1;0
2d5a2baf8369bd2b56ccb55a68620091cff40842;On The Road 2012 iPhone Greek Subs Omifast;/2d5a2baf8369bd2b56ccb55a68620091cff40842;4;Sat, 19 Jan 2013 17:00:20;490;0;1
fe632992009531478d6d62fa9dab14c7f4915192;So Undercover 2012 BRRip XviD RoSubbed playXD;/fe632992009531478d6d62fa9dab14c7f4915192;3;Sun, 20 Jan 2013 12:07:01;710;1;0
a4aa39a2f9647e9a260976c6d779d3022d5dc68f;Life of Pi 2012 DVDscr XviD JOHN DOE;/a4aa39a2f9647e9a260976c6d779d3022d5dc68f;3;Sun, 20 Jan 2013 12:56:02;1831;1;0
ade544aa60f667e976b91098d8f6f137bda25c14;The Doors Live At Bowl 68 2012 DVDRip XviD BAND1D0S rarbg com;/ade544aa60f667e976b91098d8f6f137bda25c14;4;Tue, 22 Jan 2013 21:00:15;699;1;0
7983eb5d52bc840b9e6ce5d185a9f67f5554d0e6;Life of Pi 2012 DVDScr x264 550MB ~POOLSTAR;/7983eb5d52bc840b9e6ce5d185a9f67f5554d0e6;3;Wed, 23 Jan 2013 18:00:28;551;1;0
58bcdfdb87a8a4c70a89e8bfd1b3109123fccf53;Lawless 2012 DVDRip XviD AC3 iNT iTCH rarbg com;/58bcdfdb87a8a4c70a89e8bfd1b3109123fccf53;3;Thu, 24 Jan 2013 03:20:16;1513;0;1
5c29b3fa25c3c266330bd1dc20783104e21263b4;Son of Sardaar 2012 DVDRip x264 720p AC3 DDR;/5c29b3fa25c3c266330bd1dc20783104e21263b4;3;Fri, 25 Jan 2013 22:04:02;3102;0;1
f1f4cd4da5dc4b5feb969fcdf30c9be99eeaa4bc;The Collection 2012 BluRay 1080p DTS HD MA 5 1 AVC REMUX BHD;/f1f4cd4da5dc4b5feb969fcdf30c9be99eeaa4bc;3;Sat, 26 Jan 2013 15:25:01;17408;0;1
2f2ef0d6815f13a1619a4b23fa2414a83fd4d7c5;Silver Linings Playbook 2012 R5 XviD Feel Free;/2f2ef0d6815f13a1619a4b23fa2414a83fd4d7c5;3;Sun, 27 Jan 2013 09:23:02;1355;1;0
d2195ae74752d05818250fe9e63e9b1f28b14ded;Skyfall 2012 DVDRip x264 ItsJustNoRBiT;/d2195ae74752d05818250fe9e63e9b1f28b14ded;3;Sun, 27 Jan 2013 15:00:16;2412;1;0
c5fc8ef6ce74fa2f4d819ce48a8fe3ee49dbb6db;Skyfall 2012 DVDRip XviD AC3 SANTi;/c5fc8ef6ce74fa2f4d819ce48a8fe3ee49dbb6db;3;Sun, 27 Jan 2013 22:39:02;2235;1;0
9b0c54af6a03e5c680cd42f593baba50793ae9ff;Skyfall 2012 DVDRip XviD AC3 iNT iTCH;/9b0c54af6a03e5c680cd42f593baba50793ae9ff;3;Mon, 28 Jan 2013 03:24:02;1540;1;0
8e832a6df479a65797dc779f33b43727900d8e5b;Allegiance 2012 DVDRip XviD NYDIC;/8e832a6df479a65797dc779f33b43727900d8e5b;3;Tue, 29 Jan 2013 21:55:01;705;0;1
5150e3daed3ecea90b25b5235186ed2c23017f0a;Silver Linings Playbook 2012 R5 XViD AC3 LEGi0N;/5150e3daed3ecea90b25b5235186ed2c23017f0a;3;Wed, 30 Jan 2013 16:12:07;1660;0;1
fad515571752ec931c070a01ee24b2a6f0ecdb86;Argo 2012 DVDRip XviD COCAIN;/fad515571752ec931c070a01ee24b2a6f0ecdb86;3;Thu, 31 Jan 2013 00:24:08;1412;1;0
6c4d9231e0139b0dc53118ba331b2ad05e10d609;Celeste and Jesse Forever 2012 DVDRip XviD PTpOWeR;/6c4d9231e0139b0dc53118ba331b2ad05e10d609;3;Thu, 31 Jan 2013 02:03:07;705;1;0
c3a121bf88c835264b9cdff500e664fa4aceb638;Argo 2012 BRRip XviD ViP3R;/c3a121bf88c835264b9cdff500e664fa4aceb638;3;Fri, 01 Feb 2013 00:10:49;805;1;0
b476a77c44bfe2bf9a9803fbb485021dc62c5c8e;Skyfall 2012 720p BRRip x264 AC3 PTpOWeR;/b476a77c44bfe2bf9a9803fbb485021dc62c5c8e;3;Sat, 02 Feb 2013 03:00:05;3808;0;1
